Sec,Queue,Dynamic
11.600000,19.454867,1.663620
11.666667,19.442424,4.100400
11.733334,19.395709,4.025940
11.800000,19.401421,1.289280
11.866667,19.271267,3.849480
11.933333,19.205376,3.679140
12.000000,19.246787,0.820080
12.066667,19.299011,3.241560
12.133333,19.255357,3.173220
12.200000,19.275144,0.722160
12.266666,19.350216,3.194640
12.333333,19.351645,2.882520
12.400000,19.322675,0.933300
12.466666,19.216189,2.153220
12.533334,19.183549,2.036940
12.600000,19.223123,0.341700
12.666667,19.272493,1.226040
12.733334,19.278611,1.497360
12.800000,19.284733,0.562020
12.866667,19.200685,1.136280
12.933333,19.196400,0.837420
13.000000,19.256173,0.753780
13.066667,19.229040,0.820080
13.133333,19.307376,0.723180
13.200000,19.288403,0.493680
13.266666,19.312272,1.192380
13.333333,19.347768,1.282140
13.400000,19.393464,0.460020
13.466666,19.438344,1.416780
13.533334,19.504440,0.857820
13.600000,19.519741,0.175440
13.666667,19.596445,0.604860
13.733334,19.524840,1.169940
13.800000,19.515456,0.349860
13.866667,19.544832,1.042440
13.933333,19.493424,0.781320
14.000000,19.515864,0.219300
14.066667,19.620109,0.504900
14.133333,19.644792,0.480420
14.200000,19.576861,0.334560
14.266666,19.497504,1.004700
14.333333,19.502808,0.953700
14.400000,19.443648,0.374340
14.466666,19.409171,0.871080
14.533334,19.425901,0.226440
14.600000,19.449360,0.000000
14.666667,19.180691,0.487560
14.733334,19.172941,0.298860
14.800000,19.224960,0.178500
14.866667,19.122144,0.892500
14.933333,19.136016,0.414120
15.000000,19.141933,0.039780
15.066667,19.131325,0.009180
15.133333,19.091136,0.071400
15.200000,19.137443,0.006120
15.266666,19.135405,0.396780
15.333333,19.095624,0.743580
15.400000,19.103171,0.281520
15.466666,19.117656,0.569160
15.533334,19.215779,0.715020
15.600000,19.299421,0.384540
15.666667,19.462824,1.327020
15.733334,19.343280,1.297440
15.800000,19.285344,0.762960
15.866667,19.168451,1.721760
15.933333,18.945888,1.794180
16.000000,18.827568,0.715020
16.066668,18.725976,1.596300
16.133333,18.737603,2.196060
16.200001,18.737197,1.609560
16.266666,18.846744,2.274600
16.333334,18.608064,2.413320
16.400000,18.660899,1.205640
16.466667,18.717408,1.966560
16.533333,18.777181,1.963500
16.600000,18.724957,0.986340
16.666666,18.699864,1.198500
16.733334,18.677219,0.834360
16.799999,18.660696,0.434520
16.866667,18.673344,0.881280
16.933332,18.683952,0.672180
17.000000,18.681709,0.195840
17.066668,18.768205,0.687480
17.133333,18.767592,0.637500
17.200001,18.779219,0.204000
17.266666,18.779219,0.485520
17.333334,18.816552,0.353940
17.400000,18.871224,0.119340
17.466667,18.882240,0.192780
17.533333,18.896317,0.211140
17.600000,18.877549,0.000000
17.666666,18.872653,0.583440
17.733334,18.826752,0.568140
17.799999,18.836952,0.094860
17.866667,18.848989,0.673200
17.933332,18.842867,0.506940
18.000000,18.582973,0.216240
18.066668,18.590317,0.394740
18.133333,18.602147,0.384540
18.200001,18.619283,0.061200
18.266666,18.650904,0.609960
18.333334,18.703331,1.077120
18.400000,18.725568,0.572220
18.466667,18.659064,1.380060
18.533333,18.577872,1.331100
18.600000,18.504024,0.517140
18.666666,18.673752,1.594260
18.733334,18.928344,2.168520
18.799999,18.965064,1.981860
18.866667,19.088483,3.433320
18.933332,19.227203,3.719940
19.000000,19.355928,2.304180
19.066668,19.624392,3.597540
19.133333,19.893469,3.788280
19.200001,19.933248,2.409240
19.266666,20.148877,3.052860
19.333334,20.177640,3.516960
19.400000,20.106851,1.981860
19.466667,19.916112,2.780520
19.533333,19.699872,2.533680
19.600000,19.595832,1.442280
19.666666,19.173144,2.325600
19.733334,18.988320,1.896180
19.799999,18.882648,0.891480
19.866667,18.674365,1.403520
19.933332,18.480360,0.786420
20.000000,18.441192,0.257040
20.066668,18.356736,0.146880
20.133333,18.296760,0.084660
20.200001,18.270445,0.022440
20.266666,18.284317,0.142800
20.333334,18.325728,0.204000
20.400000,18.401208,0.103020
20.466667,18.407123,0.273360
20.533333,18.573587,0.603840
20.600000,18.638256,0.625260
20.666666,18.632339,0.808860
20.733334,18.714960,1.103640
20.799999,18.750048,0.564060
20.866667,18.762493,1.439220
20.933332,18.883464,1.437180
21.000000,18.931200,0.445740
21.066668,19.006883,0.892500
21.133333,18.978120,0.604860
21.200001,18.945683,0.475320
21.266666,18.859800,0.804780
21.333334,18.499331,1.368840
21.400000,18.491987,0.681360
21.466667,18.546456,0.976140
21.533333,18.535235,0.742560
21.600000,18.562368,0.483480
21.666666,18.582157,0.813960
21.733334,18.656413,0.553860
21.799999,18.605208,0.188700
21.866667,18.659677,0.518160
21.933332,18.682115,0.525300
22.000000,18.670080,0.189720
22.066668,18.725976,0.501840
22.133333,18.726179,0.259080
22.200001,18.706800,0.105060
22.266666,18.730872,0.230520
22.333334,18.728424,0.244800
22.400000,18.725363,0.051000
22.466667,18.715165,0.402900
22.533333,18.758208,0.424320
22.600000,18.847560,0.215220
22.666666,18.995869,0.716040
22.733334,19.093176,0.799680
22.799999,19.128672,0.421260
22.866667,19.099907,0.753780
22.933332,19.216800,1.035300
23.000000,19.282488,1.144440
23.066668,19.540344,1.225020
23.133333,19.709053,1.662600
23.200001,19.759032,1.374960
23.266666,19.750056,2.545920
23.333334,19.695997,2.771340
23.400000,19.641120,1.989000
23.466667,19.500157,2.989620
23.533333,19.439160,2.822340
23.600000,19.460376,2.080800
23.666666,19.484243,2.880480
23.733334,19.497912,2.838660
23.799999,19.543405,2.064480
23.866667,19.551971,2.724420
23.933332,19.574208,2.646900
24.000000,19.583795,1.941060
24.066668,19.620312,2.787660
24.133333,19.612765,2.868240
24.200001,19.653565,1.962480
24.266666,19.681104,2.890680
24.333334,19.696403,2.954940
24.400000,19.724557,2.001240
24.466667,19.725576,2.826420
24.533333,19.729248,2.808060
24.600000,19.727208,1.914540
24.666666,19.615824,2.853960
24.733334,19.606237,2.642820
24.799999,19.645811,1.785000
24.866667,19.694160,2.657100
24.933332,19.713949,2.613240
25.000000,19.716192,1.653420
25.066668,19.700893,2.633640
25.133333,19.659072,2.611200
25.200001,19.684979,1.700340
25.266666,19.646832,2.476560
25.333334,19.642141,2.402100
25.400000,19.654787,1.592220
25.466667,19.679267,2.346000
25.533333,19.614803,2.334780
25.600000,19.621536,1.445340
25.666666,19.622963,2.458200
25.733334,19.828392,3.387420
25.799999,19.932024,2.752980
25.866667,20.100120,4.779720
25.933332,20.317176,5.705880
26.000000,20.384701,4.526760
26.066668,20.508120,6.997200
26.133333,20.641741,7.512300
26.200001,20.769853,5.342760
26.266666,20.906328,8.392560
26.333334,21.077891,8.347680
26.400000,21.129912,5.296860
26.466667,21.310656,8.103900
26.533333,21.368387,7.726500
26.600000,21.436115,5.088780
26.666666,21.479363,8.075340
26.733334,21.552397,8.125320
26.799999,21.554232,4.900080
26.866667,21.663779,7.755060
26.933332,21.755784,7.688760
27.000000,21.793728,4.522680
27.066668,21.872472,7.767300
27.133333,21.989160,8.000880
27.200001,22.064845,4.914360
27.266666,22.316989,8.167140
27.333334,22.806179,8.578200
27.400000,23.159917,5.601840
27.466667,23.829240,9.520680
27.533333,24.537731,10.163280
27.600000,24.886368,6.646320
27.666666,25.495920,11.094540
27.733334,26.059776,11.239380
27.799999,26.378221,6.821760
27.866667,26.966758,11.493360
27.933332,27.435347,11.284260
28.000000,26.601395,8.525160
28.066668,27.327229,11.547420
28.133333,27.880067,12.767340
28.200001,28.163014,8.501700
28.266666,28.757267,13.607820
28.333334,29.468413,13.834260
28.400000,29.774413,9.110640
28.466667,30.430682,14.393220
28.533333,31.121629,14.725740
28.600000,31.375811,9.318720
28.666666,32.070432,15.516240
28.733334,32.607360,16.266960
28.799999,32.857261,10.311180
28.866667,33.388883,15.971160
28.933332,33.801984,15.549900
29.000000,33.928669,9.921540
29.066668,34.353805,15.111300
29.133333,34.636141,14.628840
29.200001,34.633894,9.043320
29.266666,34.813008,14.943000
29.333334,34.988448,14.387100
29.400000,35.029453,8.738340
29.466667,35.388493,14.029080
29.533333,35.537616,14.399340
29.600000,35.722032,8.658780
29.666666,34.220592,14.706360
29.733334,34.930918,12.586800
29.799999,35.195507,7.645920
29.866667,35.598205,13.817940
29.933332,36.009469,13.652700
30.000000,36.129626,7.629600
30.066668,36.238560,14.102520
30.133333,36.510083,13.804680
30.200001,36.606170,7.359300
30.266666,36.862595,13.794480
30.333334,37.124326,13.867920
30.400000,37.102909,6.694260
30.466667,37.413600,13.711860
30.533333,37.576595,13.835280
30.600000,37.588835,6.229140
30.666666,37.660237,13.279380
30.733334,37.884637,12.684720
30.799999,37.948896,6.565740
30.866667,38.201245,12.317520
30.933332,38.325072,11.832000
31.000000,38.474605,4.776660
31.066668,38.538864,11.071080
31.133333,38.436659,9.193260
31.200001,38.417280,4.193220
31.266666,38.623523,8.557800
31.333334,38.589050,8.665920
31.400000,38.647802,2.927400
31.466667,38.568646,7.015560
31.533333,38.721037,6.037380
31.600000,38.798758,2.423520
31.666666,38.891782,5.773200
31.733334,38.781626,5.514120
31.799999,38.595984,1.882920
31.866667,38.770403,5.038800
31.933332,38.757958,5.162220
32.000000,38.677789,1.922700
32.066666,38.832218,5.324400
32.133335,38.825485,4.603260
32.200001,38.683501,1.714620
32.266666,39.009901,4.270740
32.333332,39.010512,3.953520
32.400002,38.934624,1.353540
32.466667,38.943600,3.205860
32.533333,38.924221,2.607120
32.599998,38.915856,1.306620
32.666668,38.875872,2.708100
32.733334,38.939725,2.448000
32.799999,38.909734,0.838440
32.866665,38.959715,2.174640
32.933334,38.957267,1.810500
33.000000,38.682685,1.233180
33.066666,38.613530,1.438200
33.133335,38.763059,1.373940
33.200001,38.680643,0.472260
33.266666,38.737968,0.981240
33.333332,38.643517,0.890460
33.400002,38.598637,0.114240
33.466667,38.767750,1.450440
33.533333,39.256333,2.847840
33.599998,39.494605,2.436780
33.666668,39.918925,4.540020
33.733334,40.405466,4.808280
33.799999,40.698406,3.230340
33.866665,41.133744,6.011880
33.933334,41.371610,7.746900
34.000000,41.597027,6.431100
34.066666,42.058883,10.424400
34.133335,42.562355,10.776300
34.200001,42.810419,8.821980
34.266666,43.486272,12.859140
34.333332,43.846333,12.926460
34.400002,44.027891,8.984160
34.466667,44.504845,13.109040
34.533333,44.835936,12.980520
34.599998,45.133571,8.852580
34.666668,46.139904,13.606800
34.733334,46.566061,12.995820
34.799999,46.884096,8.452740
34.866665,47.134608,13.416060
34.933334,47.535264,13.763880
35.000000,47.756806,8.768940
35.066666,48.026701,13.536420
35.133335,48.112992,13.426260
35.200001,48.305773,8.196720
35.266666,48.337187,13.449720
35.333332,48.353306,13.442580
35.400002,48.325763,8.642460
35.466667,48.271907,13.390560
35.533333,48.149917,13.489500
35.599998,48.250080,8.557800
35.666668,48.388189,13.242660
35.733334,48.362483,12.823440
35.799999,48.359219,8.157960
35.866665,48.404509,12.263460
35.933334,48.388390,12.221640
36.000000,48.371258,8.121240
36.066666,48.489779,12.753060
36.133335,48.646656,11.688180
36.200001,48.750288,7.626540
36.266666,48.740291,11.307720
36.333332,48.142163,11.783040
36.400002,48.198467,6.690180
36.466667,48.184595,10.632480
36.533333,48.211523,10.565160
36.599998,48.140736,6.322980
36.666668,48.017315,10.392780
36.733334,47.939389,10.160220
36.799999,47.891856,5.893560
36.866665,47.823312,9.669600
36.933334,47.742733,8.606760
37.000000,47.687651,4.763400
37.066666,47.586061,8.803620
37.133335,47.510173,8.101860
37.200001,47.479776,4.266660
37.266666,47.425715,7.859100
37.333332,47.359008,8.113080
37.400002,47.206211,3.310920
37.466667,47.101152,7.697940
37.533333,47.106048,7.297080
37.599998,46.987728,2.530620
37.666668,46.819632,6.254640
37.733334,46.736400,6.063900
37.799999,46.808208,1.705440
37.866665,46.760064,5.764020
37.933334,46.841869,4.839900
38.000000,45.953651,2.253180
38.066666,45.994246,2.987580
38.133335,45.944880,2.885580
38.200001,45.837984,0.397800
38.266666,45.975683,1.338240
38.333332,46.169690,2.367420
38.400002,46.369200,0.970020
38.466667,46.626650,3.014100
38.533333,46.943053,3.019200
38.599998,47.184995,1.201560
38.666668,47.369821,2.968200
38.733334,47.851261,2.774400
38.799999,48.006301,1.438200
38.866665,48.295776,3.433320
38.933334,48.586682,3.581220
39.000000,48.749882,1.605480
39.066666,49.028544,3.587340
39.133335,49.361882,2.812140
39.200001,49.466941,1.686060
39.266666,49.718470,4.291140
39.333332,50.066906,4.461480
39.400002,50.284774,2.478600
39.466667,50.432269,5.564100
39.533333,50.642797,6.049620
39.599998,50.751120,2.696880
39.666668,50.986944,6.240360
39.733334,51.312934,5.604900
39.799999,51.505920,3.280320
39.866665,51.853741,6.135300
39.933334,52.145254,5.817060
40.000000,52.501235,2.944740
40.066666,52.777043,5.677320
40.133335,53.027354,5.457000
40.200001,53.204016,2.989620
40.266666,53.390470,5.438640
40.333332,53.644250,5.719140
40.400002,53.917606,3.210960
40.466667,54.275219,6.720780
40.533333,54.592845,6.788100
40.599998,54.847642,3.708720
40.666668,55.308685,8.220180
40.733334,55.772582,8.728140
40.799999,56.006157,4.954140
40.866665,56.460877,9.468660
40.933334,56.835014,9.178980
41.000000,57.093069,4.839900
41.066666,57.526573,9.215700
41.133335,57.871738,8.895420
41.200001,58.071866,4.536960
41.266666,58.436819,9.002520
41.333332,60.141446,9.705300
41.400002,60.375840,4.381920
41.466667,60.754874,7.816260
41.533333,60.926234,7.746900
41.599998,61.088006,4.068780
41.666668,61.330560,7.851960
41.733334,61.483558,7.540860
41.799999,61.617178,3.852540
41.866665,61.897478,7.300140
41.933334,62.260595,7.162440
42.000000,62.443994,3.804600
42.066666,62.905850,7.337880
42.133335,63.202669,6.841140
42.200001,63.329965,3.568980
42.266666,63.617402,6.868680
42.333332,63.909325,6.523920
42.400002,63.857914,3.522060
42.466667,64.049267,6.655500
42.533333,64.185133,6.762600
42.599998,64.293254,3.524100
42.666668,64.415450,6.726900
42.733334,64.466246,6.646320
42.799999,64.512141,3.505740
42.866665,64.663514,5.860920
42.933334,64.733690,6.092460
43.000000,64.635565,3.936180
43.066666,64.813862,5.520240
43.133335,64.940134,5.348880
43.200001,65.062944,3.362940
43.266666,65.078854,5.362140
43.333332,65.198400,5.282580
43.400002,65.258170,3.208920
43.466667,65.385875,5.162220
43.533333,65.554381,5.081640
43.599998,65.608032,3.126300
43.666668,65.718195,5.675280
43.733334,65.869766,5.740560
43.799999,65.961158,3.233400
43.866665,66.125990,5.421300
43.933334,66.296326,5.397840
44.000000,66.450144,3.015120
44.066666,66.532762,5.167320
44.133335,66.764506,5.113260
44.200001,66.869978,2.771340
44.266666,66.948314,5.482500
44.333332,67.021549,5.611020
44.400002,67.048474,3.016140
44.466667,67.107840,5.498820
44.533333,67.133747,5.706900
44.599998,67.200864,2.886600
44.666668,66.536845,5.961900
44.733334,66.594573,5.178540
44.799999,66.686170,2.816220
44.866665,66.653325,5.363160
44.933334,66.659853,5.026560
45.000000,66.670259,2.815200
45.066666,66.570912,5.171400
45.133335,66.680256,5.087760
45.200001,66.772058,2.659140
45.266666,66.742272,4.923540
45.333332,66.821830,4.903140
45.400002,66.863654,2.716260
45.466667,66.887725,4.816440
45.533333,66.941581,4.771560
45.599998,66.951168,2.339880
45.666668,66.875277,4.576740
45.733334,66.987891,4.426800
45.799999,66.945050,2.233800
45.866665,66.995027,4.277880
45.933334,67.010125,4.416600
46.000000,67.027258,2.078760
46.066666,67.047866,4.054500
46.133335,67.123341,4.036140
46.200001,67.130893,1.980840
46.266666,67.180870,3.821940
46.333332,66.553978,4.241160
46.400002,66.725133,1.594260
46.466667,66.895680,3.762780
46.533333,67.003392,3.444540
46.599998,66.998701,1.556520
46.666668,66.994822,3.180360
46.733334,66.939539,3.554700
46.799999,66.914650,1.248480
46.866665,66.965446,3.287460
46.933334,66.992173,3.074280
47.000000,66.973197,1.248480
47.066666,66.973606,2.895780
47.133335,67.049702,2.893740
47.200001,66.989114,1.025100
47.266666,67.061939,2.656080
47.333332,67.087238,2.833560
47.400002,67.148640,0.824160
47.466667,67.163328,2.563260
47.533333,67.250029,2.542860
47.599998,67.258803,0.592620
47.666668,67.244518,2.138940
47.733334,67.340403,2.164440
47.799999,67.363859,0.534480
47.866665,67.387322,2.104260
47.933334,67.361210,1.531020
48.000000,66.673728,0.862920
48.066666,66.729830,1.351500
48.133335,66.840192,1.395360
48.200001,66.877523,0.188700
48.266666,66.844474,1.176060
48.333332,66.927706,0.780300
48.400002,67.027667,0.134640
48.466667,67.015021,0.755820
48.533333,66.947699,0.544680
48.599998,66.879565,0.052020
48.666668,66.941581,0.430440
48.733334,67.063776,0.580380
48.799999,67.079891,0.154020
48.866665,67.067853,0.297840
48.933334,67.058266,0.501840
49.000000,67.145786,0.114240
49.066666,66.974426,0.567120
49.133335,67.016448,0.926160
49.200001,67.054797,0.171360
49.266666,67.045824,0.890460
49.333332,67.067450,0.864960
49.400002,67.018694,0.103020
49.466667,67.084787,0.339660
49.533333,66.971974,0.518160
49.599998,66.960346,0.192780
49.666668,66.492781,0.780300
49.733334,66.580090,0.883320
49.799999,66.665773,0.324360
49.866665,66.711059,0.721140
49.933334,66.676992,0.840480
50.000000,66.645779,0.306000
50.066666,66.561933,0.390660
50.133335,66.591110,0.606900
50.200001,66.631501,0.329460
50.266666,66.598042,0.785400
50.333332,66.562752,0.548760
50.400002,66.594982,0.064260
50.466667,66.612934,0.454920
50.533333,66.612326,0.309060
50.599998,66.610694,0.021420
50.666668,66.612122,0.020400
50.733334,66.631296,0.122400
50.799999,66.625178,0.027540
50.866665,66.536435,0.248880
50.933334,66.507469,0.076500
51.000000,66.471360,0.113220
51.066666,66.419546,0.296820
51.133335,66.463814,0.311100
51.200001,66.447494,0.287640
51.266666,66.380986,0.312120
51.333332,65.920762,0.251940
51.400002,65.958707,0.003060
51.466667,65.928518,0.034680
51.533333,65.977274,0.000000
51.599998,66.038675,0.000000
51.666668,66.079885,0.041820
51.733334,66.071930,0.003060
51.799999,66.138842,0.000000
51.866665,66.091104,0.082620
51.933334,66.193920,0.363120
52.000000,66.234925,0.032640
52.066666,66.248589,0.332520
52.133335,66.348346,0.333540
52.200001,66.354061,0.084660
52.266666,66.357939,0.080580
52.333332,66.295309,0.132600
52.400002,66.257158,0.015300
52.466667,66.201267,0.240720
52.533333,66.179437,0.116280
52.599998,66.176582,0.000000
52.666668,66.160058,0.000000
52.733334,66.140474,0.000000
52.799999,66.200243,0.071400
52.866665,66.232269,0.209100
52.933334,66.343859,0.891480
53.000000,65.985843,0.715020
53.066666,66.154342,1.471860
53.133335,66.289594,2.122620
53.200001,66.420154,1.647300
53.266666,66.598451,2.704020
53.333332,66.780826,2.750940
53.400002,66.844070,1.769700
53.466667,67.024403,2.942700
53.533333,67.243910,2.810100
53.599998,67.379770,1.633020
53.666668,67.500742,2.590800
53.733334,67.623757,2.941680
53.799999,67.748602,1.362720
53.866665,67.864474,2.341920
53.933334,68.081126,2.406180
54.000000,68.252282,1.094460
54.066666,68.523802,2.031840
54.133335,68.846733,1.839060
54.200001,69.131110,1.063860
54.266666,69.601331,2.049180
54.333332,69.953434,1.734000
54.400002,70.142950,0.768060
54.466667,70.434874,1.599360
54.533333,70.684365,1.416780
54.599998,70.787386,0.570180
54.666668,71.997926,1.466760
54.733334,71.986701,1.169940
54.799999,71.983034,0.125460
54.866665,72.136237,0.644640
54.933334,72.371245,0.772140
55.000000,72.555661,0.099960
55.066666,72.725798,0.798660
55.133335,72.821267,1.319880
55.200001,72.880224,0.339660
55.266666,72.871046,1.689120
55.333332,72.897562,2.032860
55.400002,73.064640,0.723180
55.466667,73.006707,1.738080
55.533333,72.978957,1.140360
55.599998,72.920410,0.317220
55.666668,72.893075,0.595680
55.733334,72.776390,0.474300
55.799999,72.791891,0.024480
55.866665,72.779654,0.527340
55.933334,72.809229,0.720120
56.000000,72.850438,0.366180
56.066666,72.943258,0.629340
56.133335,72.977331,0.471240
56.200001,73.026086,0.106080
56.266666,73.074227,0.247860
56.333332,73.140934,0.303960
56.400002,73.148685,0.017340
56.466667,73.170515,0.197880
56.533333,73.186835,0.194820
56.599998,73.176838,0.091800
56.666668,73.196218,0.223380
56.733334,73.136653,0.212160
56.799999,73.112986,0.020400
56.866665,73.149914,0.098940
56.933334,73.100749,0.092820
57.000000,73.150726,0.057120
57.066666,73.144608,0.165240
57.133335,73.053011,0.667080
57.200001,73.030368,0.122400
57.266666,72.979366,0.886380
57.333332,72.934285,0.728280
57.400002,72.889811,0.125460
57.466667,72.879206,0.270300
57.533333,72.864922,0.089760
57.599998,72.914086,0.000000
57.666668,72.968557,0.236640
57.733334,72.952442,0.795600
57.799999,72.899603,0.171360
57.866665,72.839424,0.736440
57.933334,72.811475,0.450840
58.000000,72.621350,0.155040
58.066666,72.657254,0.109140
58.133335,72.666637,0.193800
58.200001,72.659290,0.005100
58.266666,72.631955,0.052020
58.333332,72.659904,0.175440
58.400002,72.625837,0.074460
58.466667,72.630323,0.337620
58.533333,72.658477,0.217260
58.599998,72.643174,0.005100
58.666668,72.588506,3.391500
58.733334,72.588301,0.520200
58.799999,72.619917,0.149940
58.866665,72.603194,0.267240
58.933334,72.615430,0.277440
59.000000,72.608090,0.091800
59.066666,72.646234,0.188700
59.133335,72.591155,0.505920
59.200001,72.606458,0.219300
59.266666,72.655418,0.690540
59.333332,72.594419,0.518160
59.400002,72.592378,0.174420
59.466667,72.597274,0.501840
59.533333,72.624000,0.774180
59.599998,72.688870,0.304980
59.666668,72.731098,0.656880
59.733334,72.836979,0.617100
59.799999,72.881446,0.284580
59.866665,72.968352,0.704820
59.933334,72.980794,0.665040
60.000000,72.993242,0.197880
60.066666,73.033632,0.464100
60.133335,72.922861,0.330480
60.200001,72.941427,0.036720
60.266666,72.928371,0.046920
60.333332,72.749459,0.111180
60.400002,72.755987,0.000000
60.466667,72.815558,0.062220
60.533333,72.873082,0.354960
60.599998,72.831059,0.112200
60.666668,72.865126,0.395760
60.733334,72.850848,0.479400
60.799999,72.802906,0.137700
60.866665,72.700294,0.751740
60.933334,72.545050,0.888420
61.000000,72.452640,0.561000
61.066666,72.239667,1.074060
61.133335,71.969568,1.010820
61.200001,71.843494,0.416160
61.266666,71.713139,0.572220
61.333332,71.740474,0.106080
61.400002,71.754957,0.000000
61.466667,71.771686,0.023460
61.533333,71.768013,0.038760
61.599998,71.741702,0.021420
61.666668,71.766182,0.015300
61.733334,71.754144,0.008160
61.799999,71.741498,0.000000
61.866665,71.744352,0.003060
61.933334,71.708038,0.006120
62.000000,71.567078,0.045900
