Sec,Queue,Dynamic
10.000000,22.494061,27.667500
10.066667,0.000000,0.000000
10.133333,22.117680,21.074220
10.200000,21.826776,22.703160
10.266666,21.581976,21.962640
10.333333,0.000000,0.000000
10.400000,21.328403,21.421020
10.466666,21.200701,18.947520
10.533334,21.105840,15.953820
10.600000,0.000000,0.000000
10.666667,21.039336,15.806940
10.733334,21.042803,13.803660
10.800000,21.046680,15.719220
10.866667,0.000000,0.000000
10.933333,20.815752,13.614960
11.000000,20.731091,15.438720
11.066667,20.655816,14.999100
11.133333,0.000000,0.000000
11.200000,20.480579,14.816520
11.266666,20.172947,14.947080
11.333333,20.228640,12.737760
11.400000,0.000000,0.000000
11.466666,20.043408,13.492560
11.533334,20.051160,11.282220
11.600000,19.990979,12.383820
11.666667,0.000000,0.000000
11.733334,19.984248,10.335660
11.800000,19.869600,11.004780
11.866667,19.799629,10.479480
11.933333,0.000000,0.000000
12.000000,19.860013,10.157160
12.066667,19.805136,9.754260
12.133333,19.857971,8.181420
12.200000,0.000000,0.000000
12.266666,20.017501,8.889300
12.333333,19.943651,7.786680
12.400000,19.850424,8.371140
12.466666,0.000000,0.000000
12.533334,19.911011,6.468840
12.600000,19.919784,6.568800
12.666667,19.945896,5.990460
12.733334,0.000000,0.000000
12.800000,19.971600,5.162220
12.866667,20.017704,4.953120
12.933333,20.097264,3.842340
13.000000,0.000000,0.000000
13.066667,20.261891,3.953520
13.133333,20.290861,3.160980
13.200000,20.338800,2.992680
13.266666,0.000000,0.000000
13.333333,20.426317,2.941680
13.400000,20.506691,3.408840
13.466666,20.605224,3.335400
13.533334,0.000000,0.000000
13.600000,20.724157,3.301740
13.666667,20.610528,2.859060
13.733334,20.602368,2.745840
13.800000,0.000000,0.000000
13.866667,20.544840,3.542460
13.933333,20.594819,2.867220
14.000000,20.732723,2.584680
14.066667,0.000000,0.000000
14.133333,20.697229,1.778880
14.200000,20.641944,2.293980
14.266666,20.635416,2.908020
14.333333,0.000000,0.000000
14.400000,20.511181,2.858040
14.466666,20.514035,2.731560
14.533334,20.496696,2.253180
14.600000,0.000000,0.000000
14.666667,20.339208,1.827840
14.733334,20.383885,1.635060
14.800000,20.247203,2.352120
14.866667,0.000000,0.000000
14.933333,20.255773,2.253180
15.000000,20.263523,1.962480
15.066667,20.238227,1.343340
15.133333,0.000000,0.000000
15.200000,20.268216,1.490220
15.266666,20.187635,2.080800
15.333333,20.173357,1.974720
15.400000,0.000000,0.000000
15.466666,20.294736,2.271540
15.533334,20.430192,2.064480
15.600000,20.623789,2.527560
15.666667,0.000000,0.000000
15.733334,20.411219,2.916180
15.800000,20.266176,2.992680
15.866667,20.055648,3.007980
15.933333,0.000000,0.000000
16.000000,19.647853,3.164040
16.066668,19.487917,2.609160
16.133333,19.473432,2.293980
16.200001,0.000000,0.000000
16.266666,19.475880,1.756440
16.333334,19.500157,1.215840
16.400000,19.502400,1.400460
16.466667,0.000000,0.000000
16.533333,19.567475,1.076100
16.600000,19.537283,1.092420
16.666666,19.445688,0.959820
16.733334,0.000000,0.000000
16.799999,19.480573,0.820080
16.866667,19.457520,0.504900
16.933332,19.465069,0.173400
17.000000,0.000000,0.000000
17.066668,19.507907,0.145860
17.133333,19.522392,0.043860
17.200001,19.498931,0.029580
17.266666,0.000000,0.000000
17.333334,19.540547,0.161160
17.400000,19.494648,0.165240
17.466667,19.512600,0.218280
17.533333,0.000000,0.000000
17.600000,19.524227,0.338640
17.666666,19.492403,0.290700
17.733334,19.509336,0.334560
17.799999,0.000000,0.000000
17.866667,19.535448,0.442680
17.933332,19.228835,0.578340
18.000000,19.224144,0.460020
18.066668,0.000000,0.000000
18.133333,19.286976,0.205020
18.200001,19.332672,0.178500
18.266666,19.359805,0.461040
18.333334,0.000000,0.000000
18.400000,19.397136,0.696660
18.466667,19.413456,0.679320
18.533333,19.403869,0.600780
18.600000,0.000000,0.000000
18.666666,19.433245,0.811920
18.733334,19.334304,0.528360
18.799999,19.301256,0.784380
18.866667,0.000000,0.000000
18.933332,19.366944,1.293360
19.000000,19.393261,0.991440
19.066668,19.417128,0.990420
19.133333,0.000000,0.000000
19.200001,19.388568,0.876180
19.266666,19.392035,0.804780
19.333334,19.416312,0.568140
19.400000,0.000000,0.000000
19.466667,19.450992,0.583440
19.533333,19.437325,0.498780
19.600000,19.112352,0.695640
19.666666,0.000000,0.000000
19.733334,19.097256,0.564060
19.799999,19.076040,0.722160
19.866667,19.077264,0.665040
19.933332,0.000000,0.000000
20.000000,19.147848,0.487560
20.066668,19.166616,0.281520
20.133333,19.161312,0.130560
20.200001,0.000000,0.000000
20.266666,19.222512,0.284580
20.333334,19.262904,0.417180
20.400000,19.313293,0.600780
20.466667,0.000000,0.000000
20.533333,19.572984,1.038360
20.600000,19.598483,1.462680
20.666666,19.713744,1.256640
20.733334,0.000000,0.000000
20.799999,19.747405,2.888640
20.866667,19.888163,2.746860
20.933332,19.962624,2.202180
21.000000,0.000000,0.000000
21.066668,20.025661,2.305200
21.133333,19.971395,1.705440
21.200001,19.852872,2.256240
21.266666,0.000000,0.000000
21.333334,19.490976,2.085900
21.400000,19.540957,2.132820
21.466667,19.529939,2.193000
21.533333,0.000000,0.000000
21.600000,19.560541,1.917600
21.666666,19.619088,1.447380
21.733334,19.595219,1.125060
21.799999,0.000000,0.000000
21.866667,19.657848,1.233180
21.933332,19.664173,1.257660
22.000000,19.706808,1.477980
22.066668,0.000000,0.000000
22.133333,19.654176,1.244400
22.200001,19.639693,1.056720
22.266666,19.613581,1.089360
22.333334,0.000000,0.000000
22.400000,19.599299,1.239300
22.466667,19.661520,1.268880
22.533333,19.775149,1.411680
22.600000,0.000000,0.000000
22.666666,20.065440,2.355180
22.733334,20.237208,3.179340
22.799999,20.629501,5.563080
22.866667,0.000000,0.000000
22.933332,20.939376,7.728540
23.000000,21.263123,9.323820
23.066668,21.472632,10.256100
23.133333,0.000000,0.000000
23.200001,21.422856,10.415220
23.266666,21.293520,11.404620
23.333334,21.220285,11.693280
23.400000,0.000000,0.000000
23.466667,20.923464,12.360360
23.533333,20.945496,11.413800
23.600000,20.968344,11.959500
23.666666,0.000000,0.000000
23.733334,21.034848,10.704900
23.799999,21.045251,11.298540
23.866667,21.101555,11.093520
23.933332,0.000000,0.000000
24.000000,21.107064,10.569240
24.066668,21.108696,10.355040
24.133333,21.160104,9.269760
24.200001,0.000000,0.000000
24.266666,21.184381,9.909300
24.333334,21.195805,8.917860
24.400000,21.214573,9.696120
24.466667,0.000000,0.000000
24.533333,21.228648,8.316060
24.600000,21.161328,9.156540
24.666666,21.179485,9.143280
24.733334,0.000000,0.000000
24.799999,21.305149,8.621040
24.866667,21.302088,8.037600
24.933332,21.294541,7.228740
25.000000,0.000000,0.000000
25.066668,21.146232,7.631640
25.133333,21.144600,7.045140
25.200001,21.092376,7.017600
25.266666,0.000000,0.000000
25.333334,21.064429,6.494340
25.400000,21.044640,6.718740
25.466667,20.945496,6.878880
25.533333,0.000000,0.000000
25.600000,20.921424,6.829920
25.666666,20.963856,6.709560
25.733334,20.993027,6.377040
25.799999,0.000000,0.000000
25.866667,21.077075,7.608180
25.933332,21.135827,7.255260
26.000000,21.220285,7.449060
26.066668,0.000000,0.000000
26.133333,21.420000,8.243640
26.200001,21.496499,9.008640
26.266666,21.670307,9.329940
26.333334,0.000000,0.000000
26.400000,21.953256,9.928680
26.466667,22.117272,10.040880
26.533333,22.196627,8.733240
26.600000,0.000000,0.000000
26.666666,22.399608,10.262220
26.733334,22.422456,9.910320
26.799999,22.551587,10.885440
26.866667,0.000000,0.000000
26.933332,22.769459,10.830360
27.000000,22.910016,12.046200
27.066668,23.104632,12.811200
27.133333,0.000000,0.000000
27.200001,23.613613,14.208600
27.266666,24.165840,16.378140
27.333334,24.492851,16.590300
27.400000,0.000000,0.000000
27.466667,25.661976,20.863080
27.533333,25.922483,19.618680
27.600000,26.575896,22.671540
27.666666,0.000000,0.000000
27.733334,27.347834,23.138700
27.799999,27.811933,26.706660
27.866667,28.161997,27.828660
27.933332,0.000000,0.000000
28.000000,28.220749,28.674240
28.066668,28.566323,29.149560
28.133333,28.771139,26.739300
28.200001,0.000000,0.000000
28.266666,29.893139,27.941880
28.333334,30.131821,26.027340
28.400000,30.601021,29.112840
28.466667,0.000000,0.000000
28.533333,31.287482,26.993280
28.600000,31.852355,29.893140
28.666666,32.338896,30.295020
28.733334,0.000000,0.000000
28.799999,32.931107,31.124280
28.866667,33.252410,31.210980
28.933332,33.309936,28.123440
29.000000,0.000000,0.000000
29.066668,33.956413,29.932920
29.133333,33.996192,27.286020
29.200001,34.186525,29.392320
29.266666,0.000000,0.000000
29.333334,34.439485,26.218080
29.400000,34.813414,29.553480
29.466667,35.039450,29.297460
29.533333,0.000000,0.000000
29.600000,33.286067,27.991860
29.666666,33.967226,27.078960
29.733334,34.250579,25.877400
29.799999,0.000000,0.000000
29.866667,35.075354,25.439820
29.933332,35.292000,24.365760
30.000000,35.429699,25.903920
30.066668,0.000000,0.000000
30.133333,35.746307,24.472860
30.200001,36.131664,26.083440
30.266666,36.248352,26.185440
30.333334,0.000000,0.000000
30.400000,36.358918,26.319060
30.466667,36.360144,25.930440
30.533333,36.369120,23.973060
30.600000,0.000000,0.000000
30.666666,36.387482,25.148100
30.733334,36.346682,23.235600
30.799999,36.541702,24.883920
30.866667,0.000000,0.000000
30.933332,36.668592,22.677660
31.000000,36.653293,23.607900
31.066668,36.552515,23.112180
31.133333,0.000000,0.000000
31.200001,36.732240,22.341060
31.266666,36.822205,20.712120
31.333334,36.874224,18.661920
31.400000,0.000000,0.000000
31.466667,36.961536,19.331040
31.533333,36.996419,16.382220
31.600000,37.101478,17.716380
31.666666,0.000000,0.000000
31.733334,36.830566,14.346300
31.799999,36.875450,15.623340
31.866667,36.876672,15.307140
31.933332,0.000000,0.000000
32.000000,36.997235,14.697180
32.066666,36.920531,13.793460
32.133335,36.824038,11.465820
32.200001,0.000000,0.000000
32.266666,36.948275,11.460720
32.333332,36.902784,9.429900
32.400002,36.922573,10.896660
32.466667,0.000000,0.000000
32.533333,36.844643,8.897460
32.599998,36.850150,10.280580
32.666668,36.912986,9.756300
32.733334,0.000000,0.000000
32.799999,36.959494,9.106560
32.866665,36.920125,8.612880
32.933334,36.565571,7.323600
33.000000,0.000000,0.000000
33.066666,36.604944,7.710180
33.133335,36.565981,5.567160
33.200001,36.630240,5.577360
33.266666,0.000000,0.000000
33.333332,37.737757,8.986200
33.400002,38.675546,14.356500
33.466667,39.715331,18.135600
33.533333,0.000000,0.000000
33.599998,41.049491,20.156220
33.666668,41.435053,23.499780
33.733334,41.775526,23.027520
33.799999,0.000000,0.000000
33.866665,43.350611,26.814780
33.933334,43.746982,27.208500
34.000000,44.148048,30.450060
34.066666,0.000000,0.000000
34.133335,44.517696,37.368720
34.200001,45.055440,39.559680
34.266666,45.435085,40.146180
34.333332,0.000000,0.000000
34.400002,46.361245,40.961160
34.466667,46.751699,41.625180
34.533333,47.047706,38.189820
34.599998,0.000000,0.000000
34.666668,48.931034,41.482380
34.733334,49.197251,38.118420
34.799999,49.442461,40.868340
34.866665,0.000000,0.000000
34.933334,50.046301,36.799560
35.000000,50.332512,41.300820
35.066666,50.430432,40.604160
35.133335,0.000000,0.000000
35.200001,50.776211,39.976860
35.266666,50.689715,39.157800
35.333332,50.663398,33.695700
35.400002,0.000000,0.000000
35.466667,50.625862,37.716540
35.533333,50.688083,33.532500
35.599998,50.811098,36.590460
35.666668,0.000000,0.000000
35.733334,50.880253,32.326860
35.799999,50.937574,35.164500
35.866665,50.912282,34.857480
35.933334,0.000000,0.000000
36.000000,50.890246,33.972120
36.066666,50.974298,33.354000
36.133335,51.047939,30.172620
36.200001,0.000000,0.000000
36.266666,50.647283,31.547580
36.333332,50.567315,28.346820
36.400002,50.422067,30.425580
36.466667,0.000000,0.000000
36.533333,50.200115,26.585280
36.599998,50.026106,28.498800
36.666668,49.834141,28.026540
36.733334,0.000000,0.000000
36.799999,49.591584,26.955540
36.866665,49.499987,26.450640
36.933334,49.407168,23.702760
37.000000,0.000000,0.000000
37.066666,49.013446,24.150540
37.133335,48.901248,21.423060
37.200001,48.755795,22.981620
37.266666,0.000000,0.000000
37.333332,48.424294,19.922640
37.400002,48.259667,22.418580
37.466667,48.202141,22.785780
37.533333,0.000000,0.000000
37.599998,47.880026,23.252940
37.666668,47.799443,22.974480
37.733334,47.893488,20.289840
37.799999,0.000000,0.000000
37.866665,47.833715,21.188460
37.933334,47.443056,18.990360
38.000000,47.956931,23.505900
38.066666,0.000000,0.000000
38.133335,48.621766,22.100340
38.200001,49.299251,24.542220
38.266666,49.872493,22.102380
38.333332,0.000000,0.000000
38.400002,50.862096,17.831640
38.466667,51.585277,14.527860
38.533333,51.973488,11.154720
38.599998,0.000000,0.000000
38.666668,53.200752,12.527640
38.733334,53.505936,11.095560
38.799999,54.029197,13.736340
38.866665,0.000000,0.000000
38.933334,54.942912,16.225140
39.000000,55.430675,19.647240
39.066666,56.047571,20.875320
39.133335,0.000000,0.000000
39.200001,56.764019,24.802320
39.266666,57.246886,27.452280
39.333332,57.482714,26.577120
39.400002,0.000000,0.000000
39.466667,58.259750,32.688960
39.533333,58.485370,29.223000
39.599998,59.199373,33.622260
39.666668,0.000000,0.000000
39.733334,59.840339,29.221980
39.799999,60.414195,34.122060
39.866665,60.866867,33.879300
39.933334,0.000000,0.000000
40.000000,61.436435,34.099620
40.066666,61.870957,34.427040
40.133335,62.239789,32.473740
40.200001,0.000000,0.000000
40.266666,63.292634,36.899520
40.333332,63.662893,34.871760
40.400002,64.392806,37.133100
40.466667,0.000000,0.000000
40.533333,65.659642,34.166940
40.599998,66.377523,36.372180
40.666668,67.118854,36.197760
40.733334,0.000000,0.000000
40.799999,68.067456,36.049860
40.866665,68.635597,36.161040
40.933334,68.865094,34.244460
41.000000,0.000000,0.000000
41.066666,69.574202,38.041920
41.133335,69.846336,35.520480
41.200001,70.303910,38.831400
41.266666,0.000000,0.000000
41.333332,72.355738,37.056600
41.400002,72.765574,40.653120
41.466667,73.181734,40.484820
41.533333,0.000000,0.000000
41.599998,73.901651,39.020100
41.666668,74.201734,38.518260
41.733334,74.432256,33.902760
41.799999,0.000000,0.000000
41.866665,75.419411,36.183480
41.933334,75.743366,32.490060
42.000000,76.344346,35.326680
42.066666,0.000000,0.000000
42.133335,77.025504,31.629180
42.200001,77.427386,34.850340
42.266666,77.722778,34.801380
42.333332,0.000000,0.000000
42.400002,77.966963,33.170400
42.466667,78.017760,31.898460
42.533333,78.125472,28.362120
42.599998,0.000000,0.000000
42.666668,78.298874,30.024720
42.733334,78.258483,26.212980
42.799999,78.288672,28.449840
42.866665,0.000000,0.000000
42.933334,77.995526,24.775800
43.000000,78.069779,26.932080
43.066666,78.416582,27.041220
43.133335,0.000000,0.000000
43.200001,78.925965,26.384340
43.266666,79.214221,27.128940
43.333332,79.383949,23.775180
43.400002,0.000000,0.000000
43.466667,80.100806,27.306420
43.533333,80.176077,23.966940
43.599998,80.244621,27.847020
43.666668,0.000000,0.000000
43.733334,80.370291,25.901880
43.799999,80.349683,29.720760
43.866665,80.414150,29.562660
43.933334,0.000000,0.000000
44.000000,80.485754,28.807860
44.066666,80.581427,28.669140
44.133335,80.660173,24.921660
44.200001,0.000000,0.000000
44.266666,80.842547,28.216260
44.333332,80.885594,24.750300
44.400002,80.962298,28.022460
44.466667,0.000000,0.000000
44.533333,81.103667,25.048140
44.599998,80.435162,28.200960
44.666668,80.560826,27.534900
44.733334,0.000000,0.000000
44.799999,80.761766,26.866800
44.866665,80.885389,26.553660
44.933334,80.948218,23.421240
45.000000,0.000000,0.000000
45.066666,81.092858,25.725420
45.133335,81.227494,22.496100
45.200001,81.270950,25.070580
45.266666,0.000000,0.000000
45.333332,81.489229,21.376140
45.400002,81.543494,24.273960
45.466667,81.601427,23.948580
45.533333,0.000000,0.000000
45.599998,81.577562,23.948580
45.666668,81.719750,23.067300
45.733334,81.651405,19.872660
45.799999,0.000000,0.000000
45.866665,81.775846,21.720900
45.933334,81.783603,18.747600
46.000000,81.784416,20.783520
46.066666,0.000000,0.000000
46.133335,81.854182,17.940780
46.200001,81.972915,20.183760
46.266666,81.433331,20.330640
46.333332,0.000000,0.000000
46.400002,81.689146,19.547280
46.466667,81.739942,19.043400
46.533333,81.813178,16.191480
46.599998,0.000000,0.000000
46.666668,81.726682,17.844900
46.733334,81.710362,15.723300
46.799999,81.722605,17.281860
46.866665,0.000000,0.000000
46.933334,81.736883,14.590080
47.000000,81.764627,16.296540
47.066666,81.792781,15.901800
47.133335,0.000000,0.000000
47.200001,81.880909,15.702900
47.266666,81.885395,15.418320
47.333332,81.978010,13.253880
47.400002,0.000000,0.000000
47.466667,82.190374,14.660460
47.533333,82.204659,12.333840
47.599998,82.199558,13.927080
47.666668,0.000000,0.000000
47.733334,82.238522,10.725300
47.799999,82.237702,11.548440
47.866665,82.153453,10.042920
47.933334,0.000000,0.000000
48.000000,81.534720,9.239160
48.066666,81.541248,8.266080
48.133335,81.508403,6.947220
48.200001,0.000000,0.000000
48.266666,81.455162,7.335840
48.333332,81.513299,6.267900
48.400002,81.446797,7.335840
48.466667,0.000000,0.000000
48.533333,81.296653,5.699760
48.599998,81.286451,6.222000
48.666668,81.231578,5.640600
48.733334,0.000000,0.000000
48.799999,81.086125,4.925580
48.866665,81.003098,4.330920
48.933334,80.932512,3.320100
49.000000,0.000000,0.000000
49.066666,80.842138,3.362940
49.133335,80.811130,1.969620
49.200001,80.769312,2.268480
49.266666,0.000000,0.000000
49.333332,80.722803,0.877200
49.400002,80.711987,1.122000
49.466667,80.732390,0.539580
49.533333,0.000000,0.000000
49.599998,79.930054,0.663000
49.666668,79.990029,0.653820
49.733334,80.047763,0.608940
49.799999,0.000000,0.000000
49.866665,79.986765,0.477360
49.933334,79.991462,0.266220
50.000000,79.977587,0.257040
50.066666,0.000000,0.000000
50.133335,80.008390,0.207060
50.200001,79.969632,0.325380
50.266666,79.942502,0.206040
50.333332,0.000000,0.000000
50.400002,79.981056,0.141780
50.466667,80.010022,0.100980
50.533333,80.034502,0.100980
50.599998,0.000000,0.000000
50.666668,80.005331,0.344760
50.733334,79.912922,0.443700
50.799999,79.838054,0.634440
50.866665,0.000000,0.000000
50.933334,79.772160,0.317220
51.000000,79.771341,0.307020
51.066666,79.717894,0.215220
51.133335,0.000000,0.000000
51.200001,79.671590,0.429420
51.266666,78.933312,0.727260
51.333332,78.992064,0.490620
51.400002,0.000000,0.000000
51.466667,79.087334,0.247860
51.533333,79.103654,0.082620
51.599998,79.114464,0.085680
51.666668,0.000000,0.000000
51.733334,79.207898,0.008160
51.799999,79.156486,0.137700
51.866665,79.273382,0.371280
51.933334,0.000000,0.000000
52.000000,79.335398,0.642600
52.066666,79.343354,0.657900
52.133335,79.310304,0.622200
52.200001,0.000000,0.000000
52.266666,79.372525,0.622200
52.333332,79.313158,0.558960
52.400002,79.341926,0.857820
52.466667,0.000000,0.000000
52.533333,79.880486,3.549600
52.599998,80.162003,5.123460
52.666668,80.344582,6.110820
52.733334,0.000000,0.000000
52.799999,81.094285,7.213440
52.866665,81.507386,8.651640
52.933334,81.445165,10.145940
53.000000,0.000000,0.000000
53.066666,82.496582,10.959900
53.133335,82.714246,9.901140
53.200001,83.097971,10.785480
53.266666,0.000000,0.000000
53.333332,83.655302,10.027620
53.400002,84.013114,10.842600
53.466667,84.173459,11.501520
53.533333,0.000000,0.000000
53.599998,84.313203,13.399740
53.666668,84.408058,14.453400
53.733334,84.507610,13.874040
53.799999,0.000000,0.000000
53.866665,84.929075,14.927700
53.933334,85.150413,12.947880
54.000000,85.622266,14.742060
54.066666,0.000000,0.000000
54.133335,86.561075,12.675540
54.200001,87.503757,14.133120
54.266666,88.166150,13.169220
54.333332,0.000000,0.000000
54.400002,88.931763,11.670840
54.466667,89.341389,10.809960
54.533333,89.464608,8.952540
54.599998,0.000000,0.000000
54.666668,90.938509,8.657760
54.733334,90.990938,7.213440
54.799999,91.280006,6.888060
54.866665,0.000000,0.000000
54.933334,92.107226,2.667300
55.000000,92.403226,2.848860
55.066666,92.558067,4.069800
55.133335,0.000000,0.000000
55.200001,92.792051,4.873560
55.266666,92.839174,4.408440
55.333332,92.997069,3.765840
55.400002,0.000000,0.000000
55.466667,92.902822,3.833160
55.533333,92.857946,3.363960
55.599998,92.835302,3.088560
55.666668,0.000000,0.000000
55.733334,92.780627,1.450440
55.799999,92.777978,1.535100
55.866665,92.845702,1.625880
55.933334,0.000000,0.000000
56.000000,92.989114,1.975740
56.066666,93.046438,2.162400
56.133335,93.083770,2.206260
56.200001,0.000000,0.000000
56.266666,93.214131,2.343960
56.333332,93.247174,1.681980
56.400002,93.289606,1.924740
56.466667,0.000000,0.000000
56.533333,93.337344,1.653420
56.599998,93.339789,2.038980
56.666668,93.268595,2.069580
56.733334,0.000000,0.000000
56.799999,93.283898,1.818660
56.866665,93.299194,1.604460
56.933334,93.342240,1.160760
57.000000,0.000000,0.000000
57.066666,93.329184,2.154240
57.133335,93.312864,2.151180
57.200001,93.303686,2.724420
57.266666,0.000000,0.000000
57.333332,93.230451,2.760120
57.400002,93.212902,3.006960
57.466667,93.226163,2.599980
57.533333,0.000000,0.000000
57.599998,93.294093,1.959420
57.666668,93.266150,2.457180
57.733334,93.181082,2.316420
57.799999,0.000000,0.000000
57.866665,93.148851,2.954940
57.933334,92.841421,2.638740
58.000000,92.846317,2.573460
58.066666,0.000000,0.000000
58.133335,92.866509,1.439220
58.200001,92.881402,1.111800
58.266666,92.904051,1.331100
58.333332,0.000000,0.000000
58.400002,92.916288,1.964520
58.466667,92.906496,2.179740
58.533333,92.884467,1.742160
58.599998,0.000000,0.000000
58.666668,92.789606,3.567960
58.733334,92.840397,3.310920
58.799999,92.797766,3.508800
58.866665,0.000000,0.000000
58.933334,92.826118,1.040400
59.000000,92.881402,0.994500
59.066666,92.843462,1.263780
59.133335,0.000000,0.000000
59.200001,92.898336,1.993080
59.266666,92.872429,2.321520
59.333332,92.898950,2.295000
59.400002,0.000000,0.000000
59.466667,92.947091,2.347020
59.533333,93.018291,2.164440
59.599998,93.066432,2.088960
59.666668,0.000000,0.000000
59.733334,93.264518,2.212380
59.799999,93.388346,2.604060
59.866665,93.440160,2.892720
59.933334,0.000000,0.000000
60.000000,93.491571,2.460240
60.066666,93.409357,2.205240
60.133335,93.399155,1.610580
60.200001,0.000000,0.000000
60.266666,93.188832,1.398420
60.333332,93.175366,0.599760
60.400002,93.263091,0.510000
60.466667,0.000000,0.000000
60.533333,93.258803,0.987360
60.599998,93.219635,1.435140
60.666668,93.177408,1.765620
60.733334,0.000000,0.000000
60.799999,92.988915,2.088960
60.866665,92.803270,2.701980
60.933334,92.667405,2.785620
61.000000,0.000000,0.000000
61.066666,92.145165,3.840300
61.133335,91.951571,3.631200
61.200001,91.843859,3.731160
61.266666,0.000000,0.000000
61.333332,91.885882,1.458600
61.400002,91.893024,1.023060
61.466667,91.866912,0.412080
61.533333,0.000000,0.000000
61.599998,91.828966,0.410040
61.666668,91.808365,0.424320
61.733334,91.794086,0.306000
61.799999,0.000000,0.000000
61.866665,91.717382,0.100980
61.933334,91.750221,0.114240
62.000000,91.773274,0.109140
