Sec,Queue,Dynamic
6.066667,16.307555,13.197780
6.133333,16.366717,8.611860
6.200000,16.398336,14.161680
6.266667,15.898536,13.917900
6.333333,15.946680,7.817280
6.400000,16.079891,12.959100
6.466667,16.177200,12.533760
6.533333,16.248397,8.026380
6.600000,16.329384,12.648000
6.666667,16.443011,12.288960
6.733333,16.637424,8.020260
6.800000,16.791853,12.030900
6.866667,16.847544,12.394020
6.933333,16.957907,7.867260
7.000000,16.938120,12.753060
7.066667,16.979123,13.164120
7.133333,17.093363,9.046380
7.200000,17.412624,15.202080
7.266667,17.759629,14.768580
7.333333,17.999736,8.712840
7.400000,18.297984,14.253480
7.466667,18.588685,14.598240
7.533333,18.675181,8.996400
7.600000,18.994643,15.522360
7.666667,19.090931,16.877940
7.733333,19.209661,10.240800
7.800000,19.358579,17.466480
7.866667,19.389792,17.001360
7.933333,19.316352,10.568220
8.000000,19.262701,16.014000
8.066667,19.225571,16.343460
8.133333,19.250867,10.136760
8.200000,19.293299,16.832040
8.266666,19.346136,16.867740
8.333333,19.396525,9.975600
8.400000,19.421005,16.824900
8.466666,19.575024,16.988100
8.533334,19.629288,10.416240
8.600000,19.767805,17.020740
8.666667,19.845936,16.359780
8.733334,19.835123,9.495180
8.800000,19.872253,15.706980
8.866667,19.931616,15.416280
8.933333,19.955075,8.448660
9.000000,20.048304,15.064380
9.066667,20.035248,13.470120
9.133333,20.052589,7.010460
9.200000,20.091144,13.112100
9.266666,20.196000,12.897900
9.333333,20.187229,6.271980
9.400000,20.123987,12.373620
9.466666,20.151325,10.137780
9.533334,20.188656,4.927620
9.600000,20.013421,9.351360
9.666667,20.059728,8.278320
9.733334,20.120928,4.037160
9.800000,20.191920,8.661840
9.866667,20.120317,8.310960
9.933333,20.057280,3.986160
10.000000,19.953853,7.261380
10.066667,19.737816,7.262400
10.133333,19.747200,3.717900
10.200000,19.556051,7.719360
10.266666,19.457725,6.772800
10.333333,19.422637,3.277260
10.400000,19.219248,7.038000
10.466666,19.116840,6.773820
10.533334,19.048909,2.582640
10.600000,19.079101,5.664060
10.666667,19.008515,6.045540
10.733334,18.985261,2.594880
10.800000,18.893053,6.461700
10.866667,18.742499,5.738520
10.933333,18.725976,2.350080
11.000000,18.735360,4.270740
11.066667,18.708637,4.818480
11.133333,18.679056,2.258280
11.200000,18.592968,4.791960
11.266666,18.105000,5.224440
11.333333,18.108672,2.262360
11.400000,18.079296,4.889880
11.466666,18.021768,4.099380
11.533334,18.063997,1.468800
11.600000,18.047880,3.839280
11.666667,18.013608,3.745440
11.733334,18.003408,1.214820
11.800000,17.894675,3.654660
11.866667,17.859587,3.435360
11.933333,17.872032,0.722160
12.000000,17.910179,3.075300
12.066667,17.885293,3.028380
12.133333,17.895901,0.694620
12.200000,17.949144,3.049800
12.266666,17.940781,2.696880
12.333333,17.899981,0.846600
12.400000,17.829192,2.097120
12.466666,17.796960,1.871700
12.533334,17.844493,0.261120
12.600000,17.864077,1.163820
12.666667,17.881824,1.318860
12.733334,17.896717,0.502860
12.800000,17.811443,1.083240
12.866667,17.797776,0.766020
12.933333,17.846328,0.697680
13.000000,17.817360,0.731340
13.066667,17.900797,0.679320
13.133333,17.882232,0.464100
13.200000,17.910995,1.179120
13.266666,17.940576,1.188300
13.333333,17.974237,0.426360
13.400000,18.018912,1.239300
13.466666,18.073992,0.791520
13.533334,18.096024,0.156060
13.600000,18.171912,0.558960
13.666667,18.120707,1.086300
13.733334,18.108061,0.345780
13.800000,18.133152,1.001640
13.866667,18.092352,0.714000
13.933333,18.110304,0.194820
14.000000,18.217405,0.467160
14.066667,18.244944,0.465120
14.133333,18.183539,0.312120
14.200000,18.103368,0.943500
14.266666,18.108264,0.891480
14.333333,18.059304,0.347820
14.400000,18.021155,0.807840
14.466666,18.028499,0.199920
14.533334,18.061752,0.000000
14.600000,17.775949,0.450840
14.666667,17.782883,0.286620
14.733334,17.837555,0.168300
14.800000,17.734333,0.832320
14.866667,17.745960,0.372300
14.933333,17.755344,0.037740
15.000000,17.759424,0.014280
15.066667,17.717808,0.061200
15.133333,17.746368,0.006120
15.200000,17.729027,0.354960
15.266666,17.706995,0.666060
15.333333,17.712096,0.273360
15.400000,17.731475,0.512040
15.466666,17.818176,0.656880
15.533334,17.906915,0.353940
15.600000,18.058691,1.222980
15.666667,17.964035,1.206660
15.733334,17.908957,0.688500
15.800000,17.809405,1.589160
15.866667,17.600509,1.655460
15.933333,17.478925,0.674220
16.000000,17.387123,1.540200
16.066668,17.400179,2.020620
16.133333,17.409565,1.405560
16.200001,17.501976,2.097120
16.266666,17.220659,2.267460
16.333334,17.276352,1.147500
16.400000,17.325312,1.818660
16.466667,17.384064,1.804380
16.533333,17.346120,0.961860
16.600000,17.314093,1.152600
16.666666,17.304707,0.818040
16.733334,17.298384,0.421260
16.799999,17.302872,0.796620
16.866667,17.308787,0.627300
16.933332,17.287368,0.183600
17.000000,17.394467,0.633420
17.066668,17.391613,0.613020
17.133333,17.396915,0.182580
17.200001,17.402424,0.448800
17.266666,17.442000,0.330480
17.333334,17.480963,0.117300
17.400000,17.491776,0.168300
17.466667,17.514216,0.177480
17.533333,17.489736,0.009180
17.600000,17.507075,0.530400
17.666666,17.467091,0.522240
17.733334,17.467704,0.102000
17.799999,17.465053,0.576300
17.866667,17.465053,0.477360
17.933332,17.237795,0.206040
18.000000,17.223720,0.328440
18.066668,17.250648,0.336600
18.133333,17.282064,0.067320
18.200001,17.321640,0.581400
18.266666,17.340408,0.948600
18.333334,17.360195,0.477360
18.400000,17.409768,1.761540
18.466667,17.649469,2.938620
18.533333,17.667216,1.837020
18.600000,17.831640,3.203820
18.666666,18.057469,3.626100
18.733334,18.136416,2.838660
18.799999,18.293904,4.784820
18.866667,18.532176,5.399880
18.933332,18.669059,3.433320
19.000000,18.947928,5.076540
19.066668,19.187832,5.623260
19.133333,19.158659,3.909660
19.200001,19.123165,5.281560
19.266666,18.971795,4.319700
19.333334,18.952211,2.300100
19.400000,18.796968,3.195660
19.466667,18.596232,2.708100
19.533333,18.486480,1.620780
19.600000,18.063181,2.533680
19.666666,17.874480,2.179740
19.733334,17.768808,1.114860
19.799999,17.552160,1.701360
19.866667,17.335309,1.034280
19.933332,17.283696,0.425340
20.000000,17.167213,0.555900
20.066668,17.080512,0.288660
20.133333,17.021149,0.205020
20.200001,17.000952,0.282540
20.266666,17.072760,0.253980
20.333334,17.134573,0.110160
20.400000,17.128248,0.308040
20.466667,17.254525,0.748680
20.533333,17.323069,0.708900
20.600000,17.297363,0.891480
20.666666,17.376515,1.077120
20.733334,17.399976,0.499800
20.799999,17.419968,1.326000
20.866667,17.563584,1.353540
20.933332,17.625805,0.415140
21.000000,17.659872,0.879240
21.066668,17.589696,0.595680
21.133333,17.569091,0.449820
21.200001,17.489123,0.760920
21.266666,17.115192,1.304580
21.333334,17.130083,0.595680
21.400000,17.179043,0.899640
21.466667,17.167824,0.697680
21.533333,17.201280,0.470220
21.600000,17.217192,0.763980
21.666666,17.296344,0.488580
Time taken by function: 
8.379067 seconds
