Sec,Queue,Dynamic
43.933334,78.039795,13.230420
44.000000,78.225843,7.623480
44.066666,78.432902,12.382800
44.133335,78.802752,12.108420
44.200001,78.814784,6.561660
44.266666,78.867418,12.730620
44.333332,78.834170,12.859140
44.400002,78.815398,6.690180
44.466667,78.720128,12.477660
44.533333,78.636493,12.481740
44.599998,78.604058,6.390300
44.666668,77.937792,12.217560
44.733334,77.862515,11.761620
44.799999,77.839872,6.225060
44.866665,77.712781,11.702460
44.933334,77.569574,11.223060
45.000000,77.520410,5.978220
45.066666,77.297434,11.165940
45.133335,77.296614,10.640640
45.200001,77.376179,5.484540
45.266666,77.262957,9.918480
45.333332,77.230528,9.428880
45.400002,77.129139,5.102040
45.466667,77.009792,9.174900
45.533333,76.915750,9.008640
45.599998,76.878010,4.715460
45.666668,76.668301,8.736300
45.733334,76.686867,8.793420
45.799999,76.620570,4.502280
45.866665,76.700538,8.192640
45.933334,76.605875,8.216100
46.000000,76.610566,3.845400
46.066666,76.551814,7.971300
46.133335,76.577517,7.607160
46.200001,76.526112,3.756660
46.266666,76.608730,7.234860
46.333332,76.026106,7.449060
46.400002,76.173395,3.101820
46.466667,76.388410,6.688140
46.533333,76.473683,6.154680
46.599998,76.474093,2.735640
46.666668,76.495309,5.940480
46.733334,76.389018,6.240360
46.799999,76.371482,2.313360
46.866665,76.382285,5.598780
46.933334,76.408198,5.516160
47.000000,76.431661,2.005320
47.066666,76.428595,5.024520
47.133335,76.491840,4.881720
47.200001,76.454099,1.640160
47.266666,76.553446,4.421700
47.333332,76.521216,4.626720
47.400002,76.612000,1.191360
47.466667,76.640346,3.984120
47.533333,76.747040,3.745440
47.599998,76.760506,1.009800
47.666668,76.707674,3.087540
47.733334,76.715834,2.911080
47.799999,76.650554,0.676260
47.866665,76.613626,2.932500
47.933334,76.563450,2.332740
48.000000,76.290893,0.947580
48.066666,76.297434,1.914540
48.133335,76.300698,1.857420
48.200001,76.304768,0.283560
48.266666,76.253568,1.699320
48.333332,76.245811,1.248480
48.400002,76.305587,0.116280
48.466667,76.275603,1.149540
48.533333,76.219302,0.765000
48.599998,76.156870,0.047940
48.666668,76.165843,0.559980
48.733334,76.183386,0.654840
48.799999,76.192774,0.131580
48.866665,76.086496,0.226440
48.933334,76.040589,0.335580
49.000000,76.064051,0.109140
49.066666,75.997549,0.296820
49.133335,75.976128,0.439620
49.200001,75.976947,0.082620
49.266666,75.947360,0.412080
49.333332,75.951648,0.398820
49.400002,75.909222,0.046920
49.466667,75.956141,0.148920
49.533333,75.886573,0.208080
49.599998,75.878618,0.073440
49.666668,75.504480,0.360060
49.733334,75.548134,0.419220
49.799999,75.604845,0.130560
49.866665,75.563232,0.323340
49.933334,75.548538,0.373320
50.000000,75.503667,0.128520
50.066666,75.460826,0.189720
50.133335,75.456339,0.250920
50.200001,75.480205,0.137700
50.266666,75.461030,0.339660
50.333332,75.453485,0.240720
50.400002,75.454093,0.039780
50.466667,75.456128,0.228480
50.533333,75.461638,0.139740
50.599998,75.469190,0.004080
50.666668,75.464090,0.008160
50.733334,75.427571,0.094860
50.799999,75.401254,0.022440
50.866665,75.306803,0.112200
50.933334,75.239693,0.039780
51.000000,75.196640,0.064260
51.066666,75.140954,0.142800
51.133335,75.146259,0.177480
51.200001,75.112800,0.138720
51.266666,75.078323,0.148920
51.333332,74.429197,0.159120
51.400002,74.458368,0.000000
51.466667,74.446336,0.071400
51.533333,74.485498,0.000000
51.599998,74.543642,0.000000
51.666668,74.570771,0.018360
51.733334,74.565670,0.003060
51.799999,74.620141,0.000000
51.866665,74.568326,0.085680
51.933334,74.623002,0.179520
52.000000,74.646662,0.012240
52.066666,74.663392,0.168300
52.133335,74.711533,0.196860
52.200001,74.706022,0.041820
52.266666,74.713574,0.036720
52.333332,74.689498,0.060180
52.400002,74.679091,0.006120
52.466667,74.641146,0.111180
52.533333,74.607488,0.088740
52.599998,74.620544,0.000000
52.666668,74.638093,0.000000
52.733334,74.621562,0.000000
52.799999,74.661965,0.027540
52.866665,74.798029,0.750720
52.933334,75.308435,2.868240
53.000000,75.323942,1.809480
53.066666,75.788038,4.761360
53.133335,76.206854,6.748320
53.200001,76.524685,5.101020
53.266666,77.216038,8.491500
53.333332,77.848845,8.877060
53.400002,78.110374,5.650800
53.466667,78.715846,8.856660
53.533333,79.302349,8.539440
53.599998,79.596109,4.993920
53.666668,80.129971,7.912140
53.733334,80.640589,7.793820
53.799999,80.949037,4.262580
53.866665,81.345818,6.876840
53.933334,82.006579,6.761580
54.000000,82.368877,3.593460
54.066666,83.077165,5.990460
54.133335,83.674272,5.324400
54.200001,84.222624,3.272160
54.266666,85.273427,5.541660
54.333332,85.891341,4.871520
54.400002,86.170214,2.311320
54.466667,86.547610,3.982080
54.533333,86.901549,3.391500
54.599998,87.023341,1.366800
